2000x2000x2000	0.112500 s	142.222680 GFLOPS
2000x2000x2000	0.107919 s	148.259998 GFLOPS
2000x2000x2000	0.108995 s	146.796356 GFLOPS
2000x2000x2000	0.104002 s	153.842907 GFLOPS
2000x2000x2000	0.106475 s	150.270083 GFLOPS
2000x2000x2000	0.106030 s	150.900387 GFLOPS
2000x2000x2000	0.107439 s	148.922281 GFLOPS
2000x2000x2000	0.108726 s	147.159394 GFLOPS
2000x2000x2000	0.106507 s	150.224198 GFLOPS
2000x2000x2000	0.113111 s	141.453516 GFLOPS
3000x3000x3000	0.336974 s	160.249947 GFLOPS
3000x3000x3000	0.320565 s	168.452540 GFLOPS
3000x3000x3000	0.308063 s	175.288787 GFLOPS
3000x3000x3000	0.314945 s	171.458294 GFLOPS
3000x3000x3000	0.323246 s	167.055186 GFLOPS
3000x3000x3000	0.323201 s	167.078660 GFLOPS
3000x3000x3000	0.334477 s	161.445936 GFLOPS
3000x3000x3000	0.323263 s	167.046644 GFLOPS
3000x3000x3000	0.324712 s	166.301021 GFLOPS
3000x3000x3000	0.308142 s	175.243950 GFLOPS
4000x4000x4000	0.680742 s	188.030178 GFLOPS
4000x4000x4000	0.674339 s	189.815381 GFLOPS
4000x4000x4000	0.693253 s	184.636806 GFLOPS
4000x4000x4000	0.662685 s	193.153682 GFLOPS
4000x4000x4000	0.661465 s	193.509884 GFLOPS
4000x4000x4000	0.662355 s	193.249793 GFLOPS
4000x4000x4000	0.696372 s	183.809868 GFLOPS
4000x4000x4000	0.681412 s	187.845344 GFLOPS
4000x4000x4000	0.669503 s	191.186708 GFLOPS
4000x4000x4000	0.661116 s	193.612148 GFLOPS
5000x5000x5000	1.151265 s	217.152515 GFLOPS
5000x5000x5000	1.150845 s	217.231613 GFLOPS
5000x5000x5000	1.165406 s	214.517425 GFLOPS
5000x5000x5000	1.169372 s	213.789993 GFLOPS
5000x5000x5000	1.136436 s	219.986081 GFLOPS
5000x5000x5000	1.159023 s	215.698925 GFLOPS
5000x5000x5000	1.158596 s	215.778367 GFLOPS
5000x5000x5000	1.168569 s	213.936935 GFLOPS
5000x5000x5000	1.170026 s	213.670380 GFLOPS
5000x5000x5000	1.148969 s	217.586376 GFLOPS
6000x6000x6000	1.768273 s	244.306201 GFLOPS
6000x6000x6000	1.732800 s	249.307521 GFLOPS
6000x6000x6000	1.709279 s	252.738076 GFLOPS
6000x6000x6000	1.732756 s	249.313864 GFLOPS
6000x6000x6000	1.767314 s	244.438690 GFLOPS
6000x6000x6000	1.744539 s	247.629823 GFLOPS
6000x6000x6000	1.763936 s	244.906777 GFLOPS
6000x6000x6000	1.725407 s	250.375708 GFLOPS
6000x6000x6000	1.730230 s	249.677858 GFLOPS
6000x6000x6000	1.757827 s	245.757967 GFLOPS
7000x7000x7000	2.364367 s	290.141051 GFLOPS
7000x7000x7000	1.958553 s	350.258580 GFLOPS
7000x7000x7000	2.368372 s	289.650422 GFLOPS
7000x7000x7000	2.391765 s	286.817530 GFLOPS
7000x7000x7000	2.368445 s	289.641483 GFLOPS
7000x7000x7000	2.354368 s	291.373287 GFLOPS
7000x7000x7000	2.358007 s	290.923594 GFLOPS
7000x7000x7000	2.351041 s	291.785688 GFLOPS
7000x7000x7000	2.378104 s	288.465146 GFLOPS
7000x7000x7000	2.346779 s	292.315508 GFLOPS
8000x8000x8000	3.082783 s	332.167347 GFLOPS
8000x8000x8000	3.046750 s	336.095836 GFLOPS
8000x8000x8000	3.017724 s	339.328627 GFLOPS
